step,cost,cost_reduction,percent_reduction
0,400.36,0.0,0.0
1,400.36,0.0,0.0
2,400.36,0.0,0.0
3,400.36,0.0,0.0
4,400.36,0.0,0.0
5,400.36,0.0,0.0
6,400.36,0.0,0.0
7,400.36,0.0,0.0
8,400.36,0.0,0.0
9,400.36,0.0,0.0
10,400.36,0.0,0.0
11,400.36,0.0,0.0
12,400.36,0.0,0.0
13,400.36,0.0,0.0
14,400.36,0.0,0.0
15,400.36,0.0,0.0
16,400.36,0.0,0.0
17,400.36,0.0,0.0
18,400.36,0.0,0.0
19,400.36,0.0,0.0
20,400.36,0.0,0.0
21,400.36,0.0,0.0
22,400.36,0.0,0.0
23,400.36,0.0,0.0
24,400.36,0.0,0.0
25,400.36,0.0,0.0
26,400.36,0.0,0.0
27,400.36,0.0,0.0
28,400.36,0.0,0.0
29,400.36,0.0,0.0
30,400.36,0.0,0.0
